,addr:housenumber,addr:street,latitude,longitude,id
26956,59,Koningin Emmalaan,52.0050493,4.3778014,2596107643
26957,59,Koningsveld,52.0031579,4.3633307,2596107644
26958,59,Korvezeestraat,51.9976205,4.3730274,2596107645
26959,59,Laan van Van der Gaag,52.0024268,4.3592618,2596107646
26960,59,Machteld van Meterenlaan,52.0020275,4.3643620,2596107648
26961,59,Mijnbouwplein,52.0064112,4.3673296,2596107649
26962,59,Nassaulaan,52.0070129,4.3752466,2596107650
26963,59,Piet Heinstraat,52.0051913,4.3662454,2596107651
26964,59,Professor Burgershof,52.0025960,4.3773387,2596107652
26965,59,Professor Henketstraat,52.0044439,4.3806622,2596107653
26966,59,Professor Krausstraat,52.0048216,4.3791189,2596107654
26967,59,Professor Oudemansstraat,52.0046856,4.3795488,2596107655
26968,59,Professor Telderslaan,52.0035467,4.3795870,2596107656
26969,59,Rotterdamseweg,52.0046945,4.3642964,2596107657
26970,59,Schoemakerstraat,52.0033122,4.3765944,2596107658
26971,59,Sint Aldegondestraat,52.0054814,4.3765393,2596107659
26972,59,Zuidplantsoen,52.0059185,4.3726161,2596107660
26973,590,Balthasar van der Polweg,51.9960842,4.3728294,2596107661
26974,590,Korvezeestraat,51.9969722,4.3722143,2596107662
26975,591,Korvezeestraat,51.9969720,4.3722144,2596107663
26976,592,Balthasar van der Polweg,51.9960840,4.3728294,2596107664
26977,592,Korvezeestraat,51.9969718,4.3722146,2596107665
26978,593,Korvezeestraat,51.9969717,4.3722147,2596107666
26979,594,Balthasar van der Polweg,51.9960838,4.3728294,2596107667
26980,594,Korvezeestraat,51.9969715,4.3722148,2596107668
26981,595,Korvezeestraat,51.9969713,4.3722149,2596107669
26982,596,Balthasar van der Polweg,51.9960836,4.3728294,2596107670
26983,596,Korvezeestraat,51.9969712,4.3722150,2596107671
26984,597,Korvezeestraat,51.9969710,4.3722151,2596107672
26985,598,Balthasar van der Polweg,51.9960834,4.3728294,2596107673
26986,599,Korvezeestraat,51.9969707,4.3722154,2596107675
26987,59A,Nassaulaan,52.0070178,4.3751663,2596107676
26988,5A,Kanaalweg,52.0093391,4.3696272,2596107677
26989,5A,Schiekade,51.9920705,4.3704501,2596107678
26990,6,Abtswoudseweg,52.0012511,4.3615951,2596107679
26991,6,Agatha van Leidenlaan,52.0039894,4.3635881,2596107680
26992,6,Amalia van Solmslaan,52.0067751,4.3750689,2596107681
26993,6,Balthasar van der Polweg,51.9962862,4.3751399,2596107682
26994,6,Botaniestraat,52.0094999,4.3700488,2596107683
26995,6,Charlotte de Bourbonstraat,52.0068456,4.3725927,2596107684
26996,6,Cohen Stuartstraat,52.0064238,4.3769963,2596107685
26997,6,Conradlaan,52.0031172,4.3613236,2596107686
26998,6,Cornelis Trompstraat,52.0044393,4.3667175,2596107687
26999,6,Crommelinlaan,52.0041725,4.3603611,2596107688
27000,6,De Colignystraat,52.0067702,4.3756517,2596107689
27001,6,Diamantpad,52.0061103,4.3637467,2596107690
27002,6,Drukkerijlaan,52.0018036,4.3600290,2596107691
27003,6,Elisabeth van Zuilenlaan,52.0031122,4.3646057,2596107692
27004,6,Ernst Casimirstraat,52.0052602,4.3813612,2596107693
27005,6,Hendrik Casimirstraat,52.0035681,4.3769281,2596107695
27006,6,Herenpad,52.0047893,4.3631537,2596107696
27007,6,Hertog Govertkade,52.0055878,4.3619703,2596107697
27008,6,Informaticalaan,51.9977036,4.3817598,2596107698
27009,6,Jan de Oudeweg,52.0054399,4.3820364,2596107699
27010,6,Kanaalweg,52.0096568,4.3697154,2596107700
27011,6,Keurenaerstraat,52.0064271,4.3790018,2596107701
27012,6,Kloosterkade,52.0047327,4.3755518,2596107702
27013,6,Koningin Emmalaan,52.0042034,4.3764448,2596107703
27014,6,Korvezeestraat,51.9978762,4.3729164,2596107704
27015,6,Laan van Van der Gaag,52.0035871,4.3608675,2596107705
27016,6,Landbergstraat,52.0023718,4.3699835,2596107706
27017,6,Lausbergstraat,52.0013839,4.3644312,2596107707
27018,6,Machteld van Meterenlaan,52.0025855,4.3652658,2596107708
27019,6,Maerten Trompstraat,52.0047024,4.3660252,2596107709
27020,6,Mekelweg,51.9972419,4.3751003,2596107710
27021,6,Michiel de Ruyterweg,52.0061601,4.3689527,2596107711
27022,6,Mijnbouwplein,52.0060945,4.3668817,2596107712
27023,6,Mijnbouwstraat,52.0056270,4.3640200,2596107715
27024,6,Piet Heinstraat,52.0057553,4.3670405,2596107720
27025,6,Plein Delftzicht,52.0040645,4.3609649,2596107725
27026,6,Poortlandplein,52.0077025,4.3710325,2596107730
27027,6,Prins Bernhardlaan,52.0035977,4.3704312,2596107735
27028,6,Professor Burgershof,52.0026065,4.3773404,2596107744
27029,6,Professor Evertslaan,52.0019184,4.3777640,2596107748
27030,6,Professor Henketstraat,52.0034654,4.3778712,2596107756
27031,6,Professor Hoogewerfflaan,52.0039192,4.3830155,2596107757
27032,6,Professor Krausstraat,52.0067532,4.3779777,2596107758
27033,6,Professor Oudemansstraat,52.0037397,4.3768111,2596107759
27034,6,Rotterdamseweg,52.0057260,4.3629151,2596107760
27035,6,Scheepmakerij,52.0052235,4.3617383,2596107761
27036,6,Sint Aldegondestraat,52.0068628,4.3764835,2596107762
27037,6,Van Barenstraat,52.0014500,4.3653952,2596107766
27038,6,Van Embdenstraat,52.0007258,4.3792527,2596107768
27039,6,Van Mourik Broekmanweg,51.9990658,4.3783156,2596107769
27040,6,Van Speykstraat,52.0046492,4.3653027,2596107770
27041,6,Werfpad,52.0044680,4.3623256,2596107771
27042,6,Zuideinde,52.0035318,4.3617890,2596107772
27043,6,Zuidplantsoen,52.0064273,4.3716266,2596107773
27044,60,Balthasar van der Polweg,51.9962891,4.3751445,2596107774
27045,60,Cornelis Trompstraat,52.0049337,4.3674905,2596107775
27046,60,De Colignystraat,52.0062755,4.3755322,2596107776
27047,60,Kloosterkade,52.0049848,4.3764915,2596107778
27048,60,Koningin Emmalaan,52.0046480,4.3780878,2596107779
27049,60,Korvezeestraat,51.9976206,4.3730273,2596107780
27050,60,Leeghwaterstraat,51.9971678,4.3714635,2596107781
27051,60,Michiel de Ruyterweg,52.0059068,4.3685308,2596107782
27052,60,Mijnbouwstraat,52.0061742,4.3656985,2596107783
27053,60,Piet Heinstraat,52.0051350,4.3665282,2596107784
27054,60,Professor Burgershof,52.0025958,4.3773387,2596107785
27055,60,Professor Evertslaan,52.0019513,4.3785919,2596107786
27056,60,Professor Henketstraat,52.0043375,4.3810603,2596107787
27057,60,Professor Krausstraat,52.0056568,4.3778278,2596107788
27058,60,Professor Oudemansstraat,52.0046642,4.3801998,2596107789
27059,60,Rotterdamseweg,52.0050711,4.3626276,2596107791
27060,60,Schieweg,51.9925386,4.3665188,2596107792
27061,60,Sint Aldegondestraat,52.0055955,4.3763019,2596107793
27062,60,Van Embdenstraat,52.0007244,4.3792475,2596107794
27063,600,Balthasar van der Polweg,51.9960832,4.3728294,2596107795
27064,600,Korvezeestraat,51.9969705,4.3722155,2596107796
27065,602,Balthasar van der Polweg,51.9960830,4.3728294,2596107798
27066,604,Balthasar van der Polweg,51.9960828,4.3728294,2596107801
27067,606,Balthasar van der Polweg,51.9960826,4.3728294,2596107804
27068,608,Balthasar van der Polweg,51.9960824,4.3728294,2596107807
27069,60A,Kloosterkade,52.0050418,4.3765719,2596107810
27070,60B,Kloosterkade,52.0050264,4.3765854,2596107811
27071,61,Charlotte de Bourbonstraat,52.0066168,4.3741195,2596107812
27072,61,Conradlaan,52.0022742,4.3593169,2596107813
27073,61,Cornelis Trompstraat,52.0054206,4.3676440,2596107814
27074,61,Crommelinlaan,52.0032906,4.3589619,2596107815
27075,61,De Colignystraat,52.0058440,4.3757870,2596107816
27076,61,De Groene Haven,52.0038060,4.3594845,2596107817
27077,61,Delftechpark,51.9980092,4.3858440,2596107818
27078,61,Engelsestraat,52.0019011,4.3594088,2596107819
27079,61,Herenpad,52.0042233,4.3631137,2596107820
27080,61,Julianalaan,52.0096351,4.3709483,2596107821
27081,61,Kloosterkade,52.0055446,4.3773043,2596107822
27082,61,Koningin Emmalaan,52.0050641,4.3777895,2596107823
27083,61,Koningsveld,52.0031577,4.3633308,2596107824
27084,61,Korvezeestraat,51.9976208,4.3730271,2596107825
27085,61,Laan van Van der Gaag,52.0027563,4.3590750,2596107826
27086,61,Machteld van Meterenlaan,52.0020276,4.3643622,2596107828
27087,61,Mijnbouwplein,52.0064113,4.3673298,2596107829
27088,61,Nassaulaan,52.0070406,4.3759857,2596107831
27089,61,Piet Heinstraat,52.0051378,4.3662257,2596107834
27090,61,Professor Burgershof,52.0025956,4.3773387,2596107839
27091,61,Professor Henketstraat,52.0044619,4.3807264,2596107843
27092,61,Professor Krausstraat,52.0048149,4.3790937,2596107844
27093,61,Professor Oudemansstraat,52.0047075,4.3796297,2596107846
27094,61,Professor Telderslaan,52.0035628,4.3796517,2596107847
27095,61,Rotterdamseweg,52.0046598,4.3643324,2596107851
27096,61,Schoemakerstraat,52.0032616,4.3765752,2596107854
27097,61,Sint Aldegondestraat,52.0054626,4.3765350,2596107855
27098,61,Zuidplantsoen,52.0059071,4.3725983,2596107856
27099,610,Balthasar van der Polweg,51.9960822,4.3728294,2596107857
27100,610,Korvezeestraat,51.9964887,4.3725491,2596107858
27101,611,Korvezeestraat,51.9964889,4.3725490,2596107859
27102,612,Balthasar van der Polweg,51.9960820,4.3728294,2596107860
27103,612,Korvezeestraat,51.9964890,4.3725489,2596107861
27104,613,Korvezeestraat,51.9964892,4.3725488,2596107862
27105,614,Balthasar van der Polweg,51.9960818,4.3728294,2596107863
27106,614,Korvezeestraat,51.9964894,4.3725486,2596107864
27107,615,Korvezeestraat,51.9964895,4.3725485,2596107865
27108,616,Balthasar van der Polweg,51.9960816,4.3728294,2596107866
27109,616,Korvezeestraat,51.9964897,4.3725484,2596107867
27110,617,Korvezeestraat,51.9964898,4.3725483,2596107868
27111,618,Balthasar van der Polweg,51.9960814,4.3728294,2596107869
27112,619,Korvezeestraat,51.9964902,4.3725481,2596107871
27113,62,Balthasar van der Polweg,51.9962892,4.3751447,2596107872
27114,62,Cornelis Trompstraat,52.0049986,4.3675215,2596107873
27115,62,De Colignystraat,52.0062052,4.3755234,2596107874
27116,62,Kloosterkade,52.0050692,4.3766768,2596107876
27117,62,Koningin Emmalaan,52.0046679,4.3781598,2596107877
27118,62,Korvezeestraat,51.9976210,4.3730270,2596107878
27119,62,Leeghwaterstraat,51.9971679,4.3714633,2596107879
27120,62,Michiel de Ruyterweg,52.0059069,4.3685310,2596107880
27121,62,Mijnbouwstraat,52.0061741,4.3656983,2596107881
27122,62,Piet Heinstraat,52.0050944,4.3664651,2596107882
27123,62,Professor Burgershof,52.0025954,4.3773387,2596107883
27124,62,Professor Evertslaan,52.0019513,4.3785921,2596107884
27125,62,Professor Henketstraat,52.0043593,4.3811447,2596107885
27126,62,Professor Oudemansstraat,52.0046862,4.3802794,2596107886
27127,62,Schieweg,51.9919119,4.3664489,2596107887
27128,62,Sint Aldegondestraat,52.0055579,4.3762956,2596107888
27129,62,Van Embdenstraat,52.0007244,4.3792473,2596107889
27130,620,Balthasar van der Polweg,51.9960812,4.3728295,2596107890
27131,620,Korvezeestraat,51.9964903,4.3725480,2596107891
27132,621,Korvezeestraat,51.9964905,4.3725478,2596107892
27133,622,Balthasar van der Polweg,51.9960810,4.3728295,2596107893
27134,622,Korvezeestraat,51.9964907,4.3725477,2596107894
27135,623,Korvezeestraat,51.9964908,4.3725476,2596107895
27136,624,Balthasar van der Polweg,51.9960808,4.3728295,2596107896
27137,624,Korvezeestraat,51.9964910,4.3725475,2596107897
27138,625,Korvezeestraat,51.9964912,4.3725474,2596107898
27139,626,Balthasar van der Polweg,51.9960806,4.3728295,2596107899
27140,626,Korvezeestraat,51.9964913,4.3725473,2596107900
27141,627,Korvezeestraat,51.9964915,4.3725472,2596107901
27142,628,Balthasar van der Polweg,51.9960804,4.3728295,2596107902
27143,629,Korvezeestraat,51.9964918,4.3725469,2596107904
27144,63,Charlotte de Bourbonstraat,52.0066168,4.3741197,2596107905
27145,63,Conradlaan,52.0022738,4.3593170,2596107906
27146,63,Crommelinlaan,52.0032906,4.3589620,2596107907
27147,63,De Colignystraat,52.0057978,4.3757775,2596107908
27148,63,De Groene Haven,52.0038056,4.3594841,2596107909
27149,63,Engelsestraat,52.0016654,4.3594273,2596107910
27150,63,Herenpad,52.0042073,4.3630566,2596107911
27151,63,Julianalaan,52.0094618,4.3711063,2596107912
27152,63,Kloosterkade,52.0055446,4.3773045,2596107913
27153,63,Koningin Emmalaan,52.0050712,4.3778775,2596107914
27154,63,Koningsveld,52.0031575,4.3633308,2596107915
27155,63,Korvezeestraat,51.9976211,4.3730269,2596107916
27156,63,Machteld van Meterenlaan,52.0020276,4.3643624,2596107918
27157,63,Mijnbouwplein,52.0064114,4.3673299,2596107919
27158,63,Nassaulaan,52.0070265,4.3759802,2596107920
27159,63,Piet Heinstraat,52.0051034,4.3661955,2596107922
27160,63,Professor Burgershof,52.0025952,4.3773386,2596107926
27161,63,Professor Henketstraat,52.0044832,4.3808066,2596107927
27162,63,Professor Krausstraat,52.0047691,4.3791280,2596107928
27163,63,Professor Oudemansstraat,52.0047287,4.3797081,2596107929
27164,63,Professor Telderslaan,52.0035771,4.3797074,2596107930
27165,63,Rotterdamseweg,52.0048120,4.3645090,2596107931
27166,63,Schoemakerstraat,52.0032665,4.3765982,2596107932
27167,63,Sint Aldegondestraat,52.0052813,4.3765369,2596107933
27168,63,Zuidplantsoen,52.0059102,4.3725869,2596107934
27169,63-I,Cornelis Trompstraat,52.0054065,4.3676053,2596107935
27170,63-II,Cornelis Trompstraat,52.0054404,4.3676320,2596107936
27171,630,Balthasar van der Polweg,51.9960802,4.3728295,2596107937
27172,630,Korvezeestraat,51.9964920,4.3725468,2596107938
27173,632,Balthasar van der Polweg,51.9960800,4.3728295,2596107940
27174,634,Balthasar van der Polweg,51.9960798,4.3728295,2596107943
27175,636,Balthasar van der Polweg,51.9960796,4.3728295,2596107946
27176,638,Balthasar van der Polweg,51.9960794,4.3728295,2596107949
27177,63A,Julianalaan,52.0093726,4.3712827,2596107952
27178,63B,Julianalaan,52.0093635,4.3712561,2596107953
27179,64,Balthasar van der Polweg,51.9962893,4.3751449,2596107954
27180,64,Cornelis Trompstraat,52.0049916,4.3675434,2596107955
27181,64,De Colignystraat,52.0061403,4.3755668,2596107956
27182,64,Kloosterkade,52.0050556,4.3766904,2596107958
27183,64,Koningin Emmalaan,52.0046677,4.3781598,2596107959
27184,64,Korvezeestraat,51.9976213,4.3730268,2596107960
27185,64,Leeghwaterstraat,51.9971681,4.3714632,2596107961
27186,64,Michiel de Ruyterweg,52.0059069,4.3685312,2596107962
27187,64,Mijnbouwstraat,52.0061740,4.3656981,2596107963
27188,64,Piet Heinstraat,52.0050867,4.3664856,2596107964
27189,64,Professor Burgershof,52.0025950,4.3773386,2596107965
27190,64,Professor Evertslaan,52.0019512,4.3785923,2596107966
27191,64,Professor Henketstraat,52.0043817,4.3812249,2596107967
27192,64,Professor Oudemansstraat,52.0047087,4.3803639,2596107968
27193,64,Rotterdamseweg,52.0050376,4.3625196,2596107969
27194,64,Sint Aldegondestraat,52.0055236,4.3762871,2596107970
27195,64,Van Embdenstraat,52.0007243,4.3792471,2596107971
27196,640,Balthasar van der Polweg,51.9960792,4.3728295,2596107972
27197,640,Korvezeestraat,51.9963251,4.3725127,2596107973
27198,642,Balthasar van der Polweg,51.9960790,4.3728295,2596107974
27199,644,Balthasar van der Polweg,51.9960788,4.3728295,2596107975
27200,646,Balthasar van der Polweg,51.9960786,4.3728295,2596107976
27201,648,Balthasar van der Polweg,51.9960784,4.3728295,2596107977
27202,65,Charlotte de Bourbonstraat,52.0066169,4.3741199,2596107978
27203,65,Conradlaan,52.0022736,4.3593170,2596107979
27204,65,Crommelinlaan,52.0032904,4.3589620,2596107980
27205,65,De Colignystraat,52.0057498,4.3757680,2596107981
27206,65,De Groene Haven,52.0038055,4.3594839,2596107982
27207,65,Herenpad,52.0041891,4.3629987,2596107983
27208,65,Julianalaan,52.0090971,4.3712405,2596107984
27209,65,Kloosterkade,52.0055446,4.3773047,2596107985
27210,65,Koningin Emmalaan,52.0050856,4.3778691,2596107986
27211,65,Koningsveld,52.0031573,4.3633308,2596107988
27212,65,Korvezeestraat,51.9976215,4.3730267,2596107992
27213,65,Laan van Van der Gaag,52.0027563,4.3590752,2596107993
27214,65,Machteld van Meterenlaan,52.0020277,4.3643626,2596107995
27215,65,Mijnbouwplein,52.0064115,4.3673301,2596107996
27216,65,Nassaulaan,52.0070039,4.3760970,2596107997
27217,65,Professor Henketstraat,52.0045056,4.3808904,2596107998
27218,65,Professor Krausstraat,52.0047246,4.3791601,2596107999
27219,65,Professor Oudemansstraat,52.0047499,4.3797905,2596108000
27220,65,Rotterdamseweg,52.0048392,4.3645914,2596108001
27221,65,Schoemakerstraat,52.0032730,4.3766222,2596108002
27222,65,Sint Aldegondestraat,52.0052814,4.3765371,2596108003
27223,65,Zuidplantsoen,52.0058988,4.3725783,2596108004
27224,65-I,Cornelis Trompstraat,52.0054751,4.3676645,2596108005
27225,65-II,Cornelis Trompstraat,52.0055047,4.3676920,2596108006
27226,650,Balthasar van der Polweg,51.9960782,4.3728295,2596108007
27227,652,Balthasar van der Polweg,51.9960780,4.3728295,2596108008
27228,654,Balthasar van der Polweg,51.9960778,4.3728295,2596108009
27229,656,Balthasar van der Polweg,51.9960776,4.3728295,2596108010
27230,658,Balthasar van der Polweg,51.9960774,4.3728296,2596108011
27231,65A,Julianalaan,52.0093160,4.3713116,2596108012
27232,65B,Julianalaan,52.0093099,4.3712816,2596108013
27233,66,Balthasar van der Polweg,51.9962894,4.3751450,2596108014
27234,66,Cornelis Trompstraat,52.0050624,4.3675777,2596108015
27235,66,De Colignystraat,52.0060459,4.3755467,2596108016
27236,66,Kloosterkade,52.0050419,4.3767024,2596108018
27237,66,Koningin Emmalaan,52.0046861,4.3782317,2596108019
27238,66,Korvezeestraat,51.9976216,4.3730266,2596108020
27239,66,Leeghwaterstraat,51.9971682,4.3714631,2596108021
27240,66,Michiel de Ruyterweg,52.0059069,4.3685314,2596108022
27241,66,Mijnbouwstraat,52.0061739,4.3656980,2596108023
27242,66,Piet Heinstraat,52.0050407,4.3664200,2596108026
27243,66,Professor Burgershof,52.0025949,4.3773386,2596108081
27244,66,Professor Evertslaan,52.0019512,4.3785925,2596108085
27245,66,Professor Henketstraat,52.0043976,4.3812951,2596108086
27246,66,Professor Oudemansstraat,52.0047299,4.3804464,2596108087
27247,66,Rotterdamseweg,52.0050188,4.3624587,2596108088
27248,66,Sint Aldegondestraat,52.0054870,4.3762808,2596108089
27249,66,Van Embdenstraat,52.0007243,4.3792469,2596108090
27250,660,Balthasar van der Polweg,51.9960772,4.3728296,2596108091
27251,662,Balthasar van der Polweg,51.9960770,4.3728296,2596108092
27252,664,Balthasar van der Polweg,51.9960768,4.3728296,2596108093
27253,666,Balthasar van der Polweg,51.9960766,4.3728296,2596108094
27254,668,Balthasar van der Polweg,51.9960764,4.3728296,2596108095
27255,67,Charlotte de Bourbonstraat,52.0066169,4.3741201,2596108096
27256,67,Conradlaan,52.0022740,4.3593169,2596108097
27257,67,Cornelis Trompstraat,52.0054841,4.3677032,2596108098
27258,67,Crommelinlaan,52.0032904,4.3589619,2596108099
27259,67,De Colignystraat,52.0057018,4.3757576,2596108100
27260,67,De Groene Haven,52.0038058,4.3594843,2596108101
27261,67,Engelsestraat,52.0015140,4.3594916,2596108102
27262,67,Herenpad,52.0041733,4.3629326,2596108103
27263,67,Julianalaan,52.0084965,4.3713027,2596108104
27264,67,Kloosterkade,52.0055446,4.3773049,2596108105
27265,67,Koningin Emmalaan,52.0050913,4.3779458,2596108106
27266,67,Koningsveld,52.0031571,4.3633308,2596108107
27267,67,Korvezeestraat,51.9976218,4.3730265,2596108108
27268,67,Laan van Van der Gaag,52.0027561,4.3590750,2596108109
27269,67,Machteld van Meterenlaan,52.0020277,4.3643628,2596108111
27270,67,Mijnbouwplein,52.0064116,4.3673303,2596108112
27271,67,Nassaulaan,52.0070173,4.3761011,2596108113
27272,67,Professor Henketstraat,52.0045291,4.3809759,2596108114
27273,67,Professor Krausstraat,52.0046776,4.3791942,2596108115
27274,67,Professor Oudemansstraat,52.0047711,4.3798689,2596108116
27275,67,Rotterdamseweg,52.0048664,4.3646711,2596108117
27276,67,Schoemakerstraat,52.0031412,4.3766584,2596108118
27277,67,Zuidplantsoen,52.0059088,4.3725626,2596108119
27278,670,Balthasar van der Polweg,51.9960762,4.3728296,2596108120
27279,672,Balthasar van der Polweg,51.9960760,4.3728296,2596108121
